,date,content,higher_order,higher_order_e,网管办,网监,boss_order,boss_order_e,老沉,陈彤,老陈,info_action,info_action_e,行动性,煽动,surveillance,surveillance_e,上报,discussion_protect,discussion_protect_e,攻击,攻击.*党,攻击.*政府,攻击.*领导人,攻击.*制度,person_p,person_p_e,习近平,温家宝,温,薄熙来,近平,温家,周永康,习,胡锦涛,江泽民,person_y,person_y_e,陈光诚,person_b,person_b_e,foreign,foreign_e,美国,香港,sina,sina_e,新浪,person,org,gpe,person_n,org_n,gpe_n
1149,2012年3月17日,锦去温情往，薄情怎抵习风凉。大限至，温言浩叹，往耀情殇。如履薄冰难为相，奈何孤木难支众孟浪。更有那，平西跳梁，红歌嘹亮！夜奔任免，一宿凄惶，又叹南方话，短长。何须哀叹，不过是青蝇攘攘。由他去飞舞癫狂，误以为文革再起，小将逞强！段子，普删V私。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['温', '习']",1,0,0,1,0,0,0,0,1,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['温言浩叹', '青蝇', '夜奔']",[],[],3,0,0
1153,2012年3月17日,我也收到了传说中的围脖实名的私信。。。告诉我什么围脖可以正常使用。。。额，类似的都弄了。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1150,2012年3月17日,温家宝的儿子打造千亿帝国，干的全都是大买卖。相关内容都私密。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['温家宝', '温', '温家']",1,0,1,1,0,0,1,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['温家宝'],[],[],1,0,0
1148,2012年3月17日,来攘往，薄情怎抵德满江，莫慌张，胡说温情，习已为常，强颜欢笑即为相，不过是你方唱罢我登场，更有那，江湖尚在，死国耀邦。段子，普删V私。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['温', '习']",1,0,0,1,0,0,0,0,1,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['莫慌张'],[],[],1,0,0
1147,2012年3月17日,作业本禁止发布48小时已经到期，解开加到负责人监控了。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1145,2012年3月17日,实名制要求：1：处理说已经实名，但是自己没有做实名还能发布的。2：过度谩骂政策、骂网管办的。3：说自己受到实名限制，正常讨论，说自己以后潜水不玩了，说离开新浪的，一定要放行。一般用户明确说反对实名制的还是要处理，重点用户上报。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],['新浪'],[],0,1,0
1146,2012年3月17日,听一位北京理工大学的教授说，两会最少花了38个亿！光90万人安保就花了10个亿，茅台最少2000瓶，名烟最少4000条。。。还有请什么明星唱歌跳舞。。。到处乱搞。。。痛评：夏桀商纣自愧不如！微博中私密。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['痛评', '夏桀']",['北京理工大学'],[],2,1,0
1144,2012年3月17日,薄和王的清理情况，每天17时报送前24小时数据，依然按照之前的模板分类报送。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['王'],[],[],1,0,0
1143,2012年3月17日,17日、18日重庆大学生可能要到校外游行并发传单，声援薄熙来。审核中见到行动信息及时上报。,[],0,0,0,[],0,0,0,0,['行动信息'],1,0,0,['上报'],1,1,[],0,0,0,0,0,0,['薄熙来'],1,0,0,0,1,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['薄熙来'],[],['重庆'],1,0,1
1142,2012年3月17日,实名制现在是分地区强制上线的吧，机密，遇到有人说就弄。实名制需要处理的东西，除了特别恶毒的，不要删除，都私密。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1156,2012年3月1日,党政分开喊了26年，一直分不开了。官员财产公布喊了17年。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1154,2012年3月1日,像雷锋这种全心全意为人民服务，不怎么考虑自己的人。像刘胡兰这种未成年就视死如归，把掉脑袋当成碗大疤的人。像邱少云这种违反生理学常识，能够用意志抵御烈火的人。多少年来，这些像塑料一样没有血液没有温度没有人性的＂英雄人物＂忽悠了多少国人。好在如今，真相慢慢浮出历史，洗脑教材终成笑料。网管办要求清理这个内容，看到直接处理，重要用户报一下。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['温'],1,0,0,1,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['大疤', '掉脑袋', '刘胡兰', '邱少云']",[],[],4,0,0
1155,2012年3月1日,[CODE] 雷锋三次捡粪的先进事迹（长图，不发了），以上三张图片网管办要求见到删除，重点用户上报。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1157,2012年3月1日,【西藏日报：西藏要求维稳压倒一切，严管网络与手机 】这个是新闻，不用管，清理搜索链接里的有害信息，攻击党和政府的、挑起民族问题的都处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,"['攻击', '攻击.*党', '攻击.*政府']",1,1,1,1,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],['西藏日报'],['西藏'],0,1,1
1163,2012年3月24日,[URL] 这个飞机的已经辟谣了，传撞上航站楼的谣言都处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1162,2012年3月24日,[CODE] 有关cet查分网站99宿舍后台是李禾禾的相关内容微博中都私密处理，重要用户上报。,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['李禾禾'],[],[],1,0,0
1160,2012年3月24日,有关今日香港游行的内容微博中都私密处理，重点用户报备，已报备蒋XX魏XX已作为舆情报备网监。,['网监'],1,0,1,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,['香港'],1,0,1,[],0,0,['魏XX'],[],[],1,0,0
1161,2012年3月24日,王XX刚要求对潘石屹，任志强近期发的社会敏感事件的微博，各前台截屏五条，并截取部分网友评论。据王XX说明天会约谈潘石屹和任志强二人。已报备陈彤蒋XX魏XX。明天白，班请一定盯好此二人的评论，主要是涉及敏感话题的微博的评论。,[],0,0,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,"['潘石屹', '任志强']",1,[],0,0,0,[],0,0,"['潘石屹', '王XX', '任志强', '任志', '魏', '陈彤蒋']",[],[],6,0,0
1158,2012年3月24日,魏XX通知：最近形势比较严峻，大家处理尺度上要收紧一些。涉及常委及家属、行动性信息、政变兵变、18大猜测、令计划、中央警卫局、薄等敏感事件负面及谣言，坚决处理 ，行为恶略的可以处理用户（先审后上、禁发为主）。另外，政府的指令（网监1、8两队和网管办）尽量不要抵抗，按照要求执行，做好内部沟通工作。除非特别不合理的指令。 随时上报。,"['网管办', '网监']",1,1,1,[],0,0,0,0,['行动性'],1,1,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['魏XX'],['中央警卫局'],[],1,1,0
1159,2012年3月24日,微博实名制讨论量统计 ，内容类型的报送，现在开始停了，不用报了。就两小时一报那个数。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1165,2012年3月2日,&lt;[URL]; 【赵启正：王立军已经请假不出席此次人大会议】，全国政协十一届五次会议新闻发布会今日举行，大会新闻发言人赵启正介绍，王立军目前正在接受有关部门的调查，调查工作也取得了进展。他是全国人民代表大会的代表，他已经请假不出席这次会议。现在王立军是自动私密关键字，凡是按照新闻口径说的放行，其他的都依然按照私密处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['王立军'],1,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['王立军', '赵启正']","['人大会议', '全国政协']",[],2,2,0
1164,2012年3月2日,"网管办要求清理“副总长章沁生被停职""的消息，说他因提倡军队国家化被停职的处理。",['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['章沁生'],1,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['章沁生'],[],[],1,0,0
1166,2012年3月2日,&lt;[URL]; 【赵启正：王立军事件是个孤立事件】全国政协十一届五次会议新闻发布会发言人赵启正表示，王立军事件发生后，一些媒体的报道都是“拼图式”的，由于资料不全面，缺的地方就靠想象绘制，因此“拼图”都是不准确甚至是荒唐的。王立军事件是一个孤立发生的事件，建议不要做过多想象。这个同理，按照这个口径说的可以，其他的还是私密处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['王立军'],1,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,"['王立军', '赵启正']",['全国政协'],[],2,1,0
1168,2012年3月30日,对于人民网的新闻，说新浪收到处罚的内容。咱们的员工一律不要在微博中转、评此新闻内容，不要讨论此事。请互相通知，严格执行！违者后果自负！！！,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],"['人民网', '新浪']",[],0,2,0
1170,2012年3月30日,今日cba总决赛，北京球迷有人在微博中讨论首钢夺冠后上街游行庆祝的内容，微博中属于球迷自发组织上街的，行动煽动类型的，见到私密处理，若是官方账号发表的相关内容，请及时交给负责人处理。部分词语已经临时添加至自动私密，请及时放行。,[],0,0,0,[],0,0,0,0,['煽动'],1,0,1,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['北京'],0,0,1
1169,2012年3月30日,网管办要求处理艾未未发表在德国《世界报》上的文章——《我不愿意离开中国》，相关内容审核中见到私密处理，重要用户上报负责人。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,['艾未未'],1,0,[],0,[],0,0,0,[],0,0,['艾未'],['世界报'],"['德国', '中国']",1,1,2
1167,2012年3月30日,《北京市公安机关依法查处网上编造传播谣言行为》 新华网发了这个新闻，审核中发现攻击类的以及呼吁言论自由，表示不满情绪等内容，审核见到私密处理。重点上报负责人.对表示不满情绪的，注意分辨，对理性平和的不要处理的过度。拿不准问负责人。负责人注意相关新闻的评论，及时安排清理或关闭。,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,['攻击'],1,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],"['新华网', '北京市公安机关']",[],0,2,0
1177,2012年3月31日,[CODE] 这个看下，类似这样的，一定要处理掉，要不上面看到，会封用户的。各位都看下,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1180,2012年3月31日,有用户传在阜石路发现有装甲车经过 微博中私密处理 此事已上报网监,['网监'],1,0,1,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1181,2012年3月31日,穷人在爱国，富人在出国；有权者在卖官，有钱者在买官；强势者在祸国，强权者在卖国；国家越来越穷了，老百姓对国家的信心越来越没有了，振兴民族的希望越来越小了，领导干部的人气指数越来越少了！ 段子微博中私密,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1179,2012年3月31日,[URL] 消息称大连实德董事长徐明遭中纪委调查 建行追缴贷款 这个内容注意转发，不要联系老温,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['温'],1,0,0,1,0,0,0,0,0,0,0,[],0,0,['徐明'],1,[],0,0,0,[],0,0,['徐明遭'],"['中纪委', '大连实德']",[],1,2,0
1182,2012年3月31日,此图看到直接处理，通私,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1178,2012年3月31日,发现有网友恶搞领导人：习禁评 she禁评 who禁talk 见到删除，加自动私密了 此内容已上报网监,['网监'],1,0,1,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,['习'],1,0,0,0,0,0,0,0,1,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1176,2012年3月31日,这几条样本都没事，不用处理。1.新浪真是绝了，现在连评论功能也关闭了 2.新浪关闭了评论功能？搞什么啊这是...难道又跟政治有关！我真服了这个国家！ 3.新浪限制我评论了！如果是因为甄赵事件，那我只能用无耻来形容4.现在真他妈讨厌新浪微博！一会告诉我转发不了.一会告诉我没有评论！一会系统繁忙！能干啥？？,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],['新浪'],[],0,1,0
1172,2012年3月31日,北京打击网络赌博诈骗等涉网犯罪抓获1065人。相关内容注意转发，处理攻击谩骂类内容。不要攻击公安机关，散播白色恐怖，没有言论自由等内容。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,"['攻击', '攻击.*公安']",1,1,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],['北京'],0,0,1
1174,2012年3月31日,更正愚人节相关微博处理标准：1、拿政治开玩笑（包括政治事件、政治制度、党和政府、领导人），造谣、调侃、讽刺的一律处理。2、关闭评论功能一事，一般开玩笑说要提前恢复评论功能、微博已经可以评论的转发100止处理。恶意的、过激言论私密，过分的删除；说要关闭微博其他功能，比如转发功能的，一律处理。V用户报一下。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1173,2012年3月31日,布置一个任务，在后台搜“记者评论”，把调侃微博评论关闭的各地方言采访全部私密处理，。赵XX，明天清查的重点也是这个内容。先用“记者 XX 评论”清理，XX用东莞，重庆，四川，上海，这几个地名先清理。XX再用 广东 广州 武汉 杭州 西安 青岛 天津 北京 长沙 逐个清理一下吧。湖南&#160;: 记者在长沙街头采访市民，记者：请问你对新浪微博评论关闭有何看法？市民：那能说长沙话吗？记者：可以呀。市民：过不小得么子银神不隆通脑壳有眼恰哒饭冒事揍搞嘎哈屁弹琴的漏，无价冒事乃个打鬼港咯？搞起冒名堂出点尽宝！记者：能否用普通话解释一下？市民：创建和谐社会请从你我他做起。微博审核中见到该内容以及其他各地方言的内容，私密处理。该内容已经添加自动私密关键字，如果审核中发现变形样本没有滤进自动私密关键字的情况，请及时通知负责人添加。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,"['赵X', '哈屁弹琴']",['新浪'],"['西安', '长沙', '北京', '港', '杭州', '天津', '东莞', '广东', '四川', '武汉', '上海', '湖南', '青岛', '重庆', '广州']",2,1,15
1171,2012年3月31日,[URL],[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1175,2012年3月31日,因微博中有时政谣言而关闭新浪网微博评论功能的处理要求：1.只处理过激言论。如攻击政府，攻击党的以及借此事特别恶毒攻击新浪的.2.处理号召要去政府示威，游行的内容。如发现一定第一时间上报，并由数据 组上报相关主管部门. 3.如果有外媒报道以及用户借机将时政类谣言从提的也要求处理.,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,"['攻击', '攻击.*党', '攻击.*政府', '攻击.*新浪']",1,1,1,1,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],['新浪'],[],0,1,0
1191,2012年3月3日,[URL] 人大代表建议取消“中华”“中南海”商标 这种提案已经出来了。这样的不要骂的太厉害。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],['中华'],[],0,1,0
1183,2012年3月3日,2012.03.03今天是两会开幕日，微博中注意两会的内容。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],[],0,0,0
1184,2012年3月3日,头条新闻发了两条关于王立军的内容，按照新闻口径说的不必处理，其余内容依然按照之前的标准私密处理，“王立军+王立军”依然是自动私密关键字。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['王立军'],1,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['王立军'],[],[],1,0,0
1185,2012年3月3日,"有关大连“孕妇提款机取款时遭割喉 7个月大胎儿死亡""，以及山西""太原发生一起疑似纵火杀人案13人死亡1人受伤"" 的内容，小夜已对微博进行了清理，屏蔽了相关内容，清理了一批转发高的，没有全部清理。大夜时再次要求清理，由于头条新闻也发布了山西""太原发生一起疑似纵火杀人案13人死亡1人受伤"" 的内容，所以没有再次对微博中相关内容进行清理，已报备陈彤和蒋XX，但都未回复，未执行，等待进一步通知。",[],0,0,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],[],"['太原', '山西', '大连', '大胎儿']",0,0,4
1186,2012年3月3日,网管办要求处理“传解放军第一副总长章沁生被停职”的相关虚假消息，微博审核见到私密处理。有重点用户上报。,['网管办'],1,1,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,['章沁生'],1,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['章沁生'],[],[],1,0,0
1187,2012年3月3日,[URL]雷锋班的微博，新闻中心刘清利找来说中央军委要求删除，已报备陈彤，已经执行。,[],0,0,0,['陈彤'],1,0,1,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['刘清利'],['中央军委'],[],1,1,0
1188,2012年3月3日,两会维稳 新浪突击封杀大批用户微博 此内容一律删除，重点用户上报,[],0,0,0,[],0,0,0,0,[],0,0,0,['上报'],1,1,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,['新浪'],1,1,[],[],[],0,0,0
1189,2012年3月3日,下午3:00政协开幕，一定注意反讽、闹事、组织、号召的信息。映射18大的。重庆代表团，现在比较敏感。审核的同事，拿不准的可以随时问负责人，咱们再定调。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,[],['重庆代表团'],[],0,1,0
1190,2012年3月3日,薄熙来的内容一定控制，把握不好就先止，重点用户的报一下。现在薄的方向不好定。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,['薄熙来'],1,0,0,0,1,0,0,0,0,0,0,[],0,0,[],0,[],0,0,0,[],0,0,['薄熙来'],[],[],1,0,0
1192,2012年3月3日,有关温家宝获得“美国工人最佳朋友奖” ，注意转发评论。新闻内容目前暂不必处理。,[],0,0,0,[],0,0,0,0,[],0,0,0,[],0,0,[],0,0,0,0,0,0,"['温家宝', '温', '温家']",1,0,1,1,0,0,1,0,0,0,0,[],0,0,[],0,['美国'],1,1,0,[],0,0,['温家宝'],[],[],1,0,0
